TRADENO	TRADETIME	SECBOARD	SECCODE	PRICE	VOLUME	ACCRUEDINT	YIELD	VALUE
003422602060	100001	TQBR	MOEX	162.5000000000	10	0.00	0.00	1625.00
003422602061	100001	TQBR	MOEX	162.5000000000	10	0.00	0.00	1625.00
003422602062	100001	TQBR	MOEX	162.5000000000	10	0.00	0.00	1625.00
003422602063	100001	TQBR	MOEX	162.4200000000	230	0.00	0.00	37356.60
003422602064	100001	TQBR	SBER	277.3800000000	50	0.00	0.00	13869.00
003422602065	100001	TQBR	POLY	1693.4000000000	4	0.00	0.00	6773.60
003422602066	100001	TQBR	POLY	1693.9000000000	16	0.00	0.00	27102.40
003422602067	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602068	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602069	100001	FQBR	MSFT-RM	16150.0000000000	1	0.00	0.00	16150.00
003422602070	100001	TQBR	MOEX	162.4400000000	20	0.00	0.00	3248.80
003422602071	100001	TQBR	AFLT	71.0000000000	400	0.00	0.00	28400.00
003422602072	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602073	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602074	100001	TQBR	AFLT	71.0000000000	1060	0.00	0.00	75260.00
003422602075	100001	TQBR	VTBR	0.0381700000	2900000	0.00	0.00	110693.00
003422602076	100001	TQBR	VTBR	0.0381650000	300000	0.00	0.00	11449.50
003422602077	100001	TQBR	VTBR	0.0381550000	570000	0.00	0.00	21748.35
003422602078	100001	TQBR	VTBR	0.0381550000	1330000	0.00	0.00	50746.15
003422602079	100001	TQBR	VTBR	0.0381550000	590000	0.00	0.00	22511.45
003422602080	100001	TQBR	VTBR	0.0381500000	410000	0.00	0.00	15641.50
003422602081	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602082	100001	TQBR	MOEX	162.4400000000	400	0.00	0.00	64976.00
003422602083	100001	TQBR	POLY	1693.2000000000	6	0.00	0.00	10159.20
003422602084	100001	TQBR	VTBR	0.0381850000	50000	0.00	0.00	1909.25
003422602085	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602086	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602087	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602088	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602089	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602090	100001	TQBR	SBER	277.3400000000	10	0.00	0.00	2773.40
003422602091	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602092	100001	TQBR	HYDR	0.7720000000	150000	0.00	0.00	115800.00
003422602093	100001	TQBR	HYDR	0.7722000000	50000	0.00	0.00	38610.00
003422602094	100001	TQBR	SBER	277.3800000000	20	0.00	0.00	5547.60
003422602095	100001	TQBR	GAZP	213.8200000000	200	0.00	0.00	42764.00
003422602096	100001	TQBR	POLY	1692.5000000000	34	0.00	0.00	57545.00
003422602097	100001	TQBR	POLY	1692.5000000000	1	0.00	0.00	1692.50
003422602098	100001	TQBR	POLY	1692.4000000000	13	0.00	0.00	22001.20
003422602099	100001	TQBR	BANEP	1201.0000000000	5	0.00	0.00	6005.00
003422602100	100001	TQBR	BANEP	1201.0000000000	1	0.00	0.00	1201.00
003422602101	100001	TQBR	MTLR	63.4200000000	250	0.00	0.00	15855.00
003422602102	100001	TQBR	BANEP	1201.0000000000	4	0.00	0.00	4804.00
003422602103	100001	TQBR	BANEP	1201.0000000000	1	0.00	0.00	1201.00
003422602104	100001	TQBR	SBER	277.3800000000	50	0.00	0.00	13869.00
003422602105	100001	TQBR	BANEP	1200.5000000000	23	0.00	0.00	27611.50
003422602106	100001	TQBR	POLY	1692.9000000000	2	0.00	0.00	3385.80
003422602107	100001	TQBR	BANEP	1200.0000000000	7	0.00	0.00	8400.00
003422602108	100001	TQBR	BANEP	1200.0000000000	43	0.00	0.00	51600.00
003422602109	100001	TQBR	BANEP	1200.0000000000	2	0.00	0.00	2400.00
003422602110	100001	TQBR	BANEP	1200.0000000000	1	0.00	0.00	1200.00
003422602111	100001	TQBR	BANEP	1200.0000000000	1	0.00	0.00	1200.00
003422602112	100001	TQBR	BANEP	1200.0000000000	1	0.00	0.00	1200.00
003422602113	100001	TQBR	PLZL	15170.0000000000	7	0.00	0.00	106190.00
003422602114	100001	TQBR	PLZL	15142.0000000000	18	0.00	0.00	272556.00
003422602115	100001	TQBR	PLZL	15142.0000000000	10	0.00	0.00	151420.00
003422602116	100001	TQBR	PLZL	15141.5000000000	22	0.00	0.00	333113.00
003422602117	100001	TQBR	PLZL	15140.5000000000	10	0.00	0.00	151405.00
003422602118	100001	TQBR	PLZL	15140.0000000000	5	0.00	0.00	75700.00
003422602119	100001	TQBR	PLZL	15140.0000000000	1	0.00	0.00	15140.00
003422602120	100001	TQBR	PLZL	15138.0000000000	4	0.00	0.00	60552.00
003422602121	100001	TQBR	RSTI	1.7271000000	23000	0.00	0.00	39723.30
003422602122	100001	TQBR	SBER	277.2100000000	40	0.00	0.00	11088.40
003422602123	100001	TQBR	VTBR	0.0381950000	100000	0.00	0.00	3819.50
003422602124	100001	TQBR	ALRS	95.9000000000	300	0.00	0.00	28770.00
003422602125	100001	TQBR	ALRS	95.9000000000	70	0.00	0.00	6713.00
003422602126	100001	TQBR	ALRS	95.9000000000	1460	0.00	0.00	140014.00
003422602127	100001	TQBR	ALRS	95.9000000000	300	0.00	0.00	28770.00
003422602128	100001	TQBR	POLY	1693.2000000000	20	0.00	0.00	33864.00
003422602129	100001	TQBR	MOEX	162.5000000000	1000	0.00	0.00	162500.00
003422602130	100001	TQBR	AFLT	71.0000000000	100	0.00	0.00	7100.00
003422602131	100001	TQBR	MOEX	162.4500000000	830	0.00	0.00	134833.50
003422602132	100001	TQBR	NVTK	1192.4000000000	363	0.00	0.00	432841.20
003422602133	100001	TQBR	SBERP	248.6700000000	100	0.00	0.00	24867.00
003422602134	100001	TQBR	GAZP	213.8200000000	200	0.00	0.00	42764.00
003422602135	100001	TQTD	VTBH	10.7300000000	1	0.00	0.00	10.73
003422602136	100001	TQBR	BANEP	1200.0000000000	6	0.00	0.00	7200.00
003422602137	100001	TQBR	GAZP	213.8200000000	200	0.00	0.00	42764.00
003422602138	100001	TQBR	GAZP	213.6700000000	330	0.00	0.00	70511.10
003422602139	100001	TQBR	GAZP	213.6700000000	100	0.00	0.00	21367.00
003422602140	100001	TQBR	GAZP	213.6500000000	570	0.00	0.00	121780.50
003422602141	100001	TQBR	ALRS	95.9000000000	70	0.00	0.00	6713.00
003422602142	100001	TQBR	ALRS	95.9900000000	1240	0.00	0.00	119027.60
003422602143	100001	TQBR	MTSS	324.9000000000	100	0.00	0.00	32490.00
003422602144	100001	TQBR	SNGS	35.0350000000	1100	0.00	0.00	38538.50
003422602145	100001	TQBR	TATN	510.6000000000	12	0.00	0.00	6127.20
003422602146	100001	TQBR	TATN	510.6000000000	123	0.00	0.00	62803.80
003422602147	100001	TQBR	TATN	510.6000000000	103	0.00	0.00	52591.80
003422602148	100001	TQBR	TATNP	478.5000000000	10	0.00	0.00	4785.00
003422602149	100001	TQBR	TATNP	478.5000000000	1	0.00	0.00	478.50
003422602150	100001	TQBR	QIWI	753.0000000000	50	0.00	0.00	37650.00
003422602151	100001	TQBR	TATN	510.5000000000	3	0.00	0.00	1531.50
003422602152	100001	TQBR	TATN	510.5000000000	1	0.00	0.00	510.50
003422602153	100001	TQBR	TATN	510.5000000000	100	0.00	0.00	51050.00
003422602154	100001	TQBR	TATN	510.5000000000	100	0.00	0.00	51050.00
003422602155	100001	TQBR	TATN	510.4000000000	10	0.00	0.00	5104.00
003422602156	100001	TQBR	TATN	510.4000000000	159	0.00	0.00	81153.60
003422602157	100001	TQBR	GAZP	213.7700000000	110	0.00	0.00	23514.70
003422602158	100001	TQBR	GAZP	213.6500000000	690	0.00	0.00	147418.50
003422602159	100001	TQBR	VTBR	0.0381600000	100000	0.00	0.00	3816.00
003422602160	100001	TQBR	VTBR	0.0381500000	900000	0.00	0.00	34335.00
003422602161	100001	TQBR	VTBR	0.0381500000	6440000	0.00	0.00	245686.00
003422602162	100001	TQTD	SBCB	17.4400000000	6	0.00	0.00	104.64
003422602163	100001	TQBR	GAZP	213.6400000000	10	0.00	0.00	2136.40
003422602164	100001	TQBR	ALRS	95.9200000000	270	0.00	0.00	25898.40
003422602165	100001	TQBR	ALRS	95.9300000000	30	0.00	0.00	2877.90
003422602166	100001	TQBR	SBER	277.2200000000	2020	0.00	0.00	559984.40
003422602167	100001	TQBR	SBER	277.2100000000	3710	0.00	0.00	1028449.10
003422602168	100001	TQBR	SBER	277.2000000000	1000	0.00	0.00	277200.00
003422602169	100001	TQBR	SBER	277.2000000000	20	0.00	0.00	5544.00
003422602170	100001	TQBR	SBER	277.2000000000	60	0.00	0.00	16632.00
003422602171	100001	TQBR	SBER	277.2000000000	400	0.00	0.00	110880.00
003422602172	100001	TQBR	CHMF	1245.4000000000	60	0.00	0.00	74724.00
003422602173	100001	TQBR	TATN	511.0000000000	250	0.00	0.00	127750.00
003422602174	100001	TQBR	TATN	511.0000000000	250	0.00	0.00	127750.00
003422602175	100001	TQTF	VTBU	3995.0000000000	2	0.00	0.00	7990.00
003422602176	100001	TQBR	PLZL	15149.0000000000	1	0.00	0.00	15149.00
003422602177	100001	TQBR	GAZP	213.7600000000	100	0.00	0.00	21376.00
003422602178	100001	TQBR	HYDR	0.7713000000	1000	0.00	0.00	771.30
003422602179	100001	TQBR	NKNCP	78.9000000000	10	0.00	0.00	789.00
003422602180	100001	TQTD	VTBA	12.8800000000	1	0.00	0.00	12.88
003422602181	100001	TQBR	MAIL	2049.2000000000	10	0.00	0.00	20492.00
003422602182	100001	TQBR	ALRS	95.9000000000	1830	0.00	0.00	175497.00
003422602183	100001	TQTF	FXRW	1.1399000000	1000	0.00	0.00	1139.90
003422602184	100001	TQTF	FXRW	1.1449000000	1000	0.00	0.00	1144.90
003422602185	100001	TQTF	FXRW	1.1499000000	1000	0.00	0.00	1149.90
003422602186	100001	TQTF	FXRW	1.1505000000	47000	0.00	0.00	54073.50
003422602187	100001	TQBR	SNGS	35.0450000000	1300	0.00	0.00	45558.50
003422602188	100001	TQBR	GAZP	213.7600000000	780	0.00	0.00	166732.80
003422602189	100001	TQBR	PLZL	15150.0000000000	1	0.00	0.00	15150.00
003422602190	100001	TQBR	SBER	277.2500000000	330	0.00	0.00	91492.50
003422602191	100001	TQBR	ALRS	95.9300000000	700	0.00	0.00	67151.00
003422602192	100001	TQBR	TATN	510.3000000000	5	0.00	0.00	2551.50
003422602193	100001	TQBR	VTBR	0.0381550000	400000	0.00	0.00	15262.00
003422602194	100001	TQTF	VTBA	940.6000000000	6	0.00	0.00	5643.60
003422602195	100001	TQBR	SBER	277.2500000000	100	0.00	0.00	27725.00
003422602196	100001	TQBR	FEES	0.2127000000	10000	0.00	0.00	2127.00
003422602197	100001	TQBR	VTBR	0.0381550000	700000	0.00	0.00	26708.50
003422602198	100001	TQBR	PLZL	15150.0000000000	1	0.00	0.00	15150.00
003422602199	100001	TQBR	PLZL	15150.0000000000	4	0.00	0.00	60600.00
003422602200	100001	TQBR	LKOH	5164.0000000000	10	0.00	0.00	51640.00
003422602201	100001	TQBR	CHMF	1245.4000000000	63	0.00	0.00	78460.20
003422602202	100001	TQBR	CHMF	1245.6000000000	52	0.00	0.00	64771.20
003422602203	100001	TQBR	CHMF	1245.6000000000	8	0.00	0.00	9964.80
003422602204	100001	TQBR	PLZL	15150.0000000000	4	0.00	0.00	60600.00
003422602205	100001	TQBR	PLZL	15150.0000000000	2	0.00	0.00	30300.00
003422602206	100001	TQTF	VTBH	782.5000000000	1	0.00	0.00	782.50
003422602207	100001	TQBR	VTBR	0.0381550000	100000	0.00	0.00	3815.50
003422602208	100001	TQBR	LKOH	5164.0000000000	10	0.00	0.00	51640.00
003422602209	100001	TQBR	ALRS	95.8800000000	20	0.00	0.00	1917.60
003422602210	100001	TQBR	SBER	277.2500000000	400	0.00	0.00	110900.00
003422602211	100001	TQBR	PLZL	15150.5000000000	2	0.00	0.00	30301.00
003422602212	100001	TQBR	PLZL	15150.0000000000	3	0.00	0.00	45450.00
003422602213	100001	TQBR	PLZL	15150.0000000000	7	0.00	0.00	106050.00
003422602214	100001	TQBR	GAZP	213.7600000000	200	0.00	0.00	42752.00
003422602215	100001	TQBR	NLMK	213.0000000000	60	0.00	0.00	12780.00
003422602216	100001	TQBR	NLMK	213.0000000000	30	0.00	0.00	6390.00
003422602217	100001	TQBR	NLMK	213.0000000000	10	0.00	0.00	2130.00
003422602218	100001	TQBR	PLZL	15150.0000000000	1	0.00	0.00	15150.00
003422602219	100001	TQBR	VTBR	0.0381550000	400000	0.00	0.00	15262.00
003422602220	100001	TQBR	VTBR	0.0381550000	80000	0.00	0.00	3052.40
003422602221	100001	TQBR	CHMF	1246.0000000000	1	0.00	0.00	1246.00
003422602222	100001	TQBR	LNTA	246.8000000000	16	0.00	0.00	3948.80
003422602223	100001	TQBR	LNTA	246.6000000000	12	0.00	0.00	2959.20
003422602224	100001	TQBR	LNTA	246.4000000000	9	0.00	0.00	2217.60
003422602225	100001	TQBR	LNTA	246.2000000000	12	0.00	0.00	2954.40
003422602226	100001	TQBR	LNTA	246.1000000000	4	0.00	0.00	984.40
003422602227	100001	TQBR	VTBR	0.0381650000	700000	0.00	0.00	26715.50
003422602228	100001	TQBR	ALRS	95.9000000000	130	0.00	0.00	12467.00
003422602229	100001	TQBR	VTBR	0.0381650000	100000	0.00	0.00	3816.50
003422602230	100001	TQBR	MAGN	52.8000000000	10	0.00	0.00	528.00
003422602231	100001	TQBR	PLZL	15150.0000000000	5	0.00	0.00	75750.00
003422602232	100002	TQBR	LKOH	5164.0000000000	21	0.00	0.00	108444.00
003422602233	100002	TQBR	LKOH	5165.0000000000	60	0.00	0.00	309900.00
003422602234	100002	TQBR	OZON	3209.5000000000	5	0.00	0.00	16047.50
003422602235	100002	TQBR	AFKS	28.6970000000	600	0.00	0.00	17218.20
003422602236	100002	TQBR	PLZL	15153.5000000000	10	0.00	0.00	151535.00
003422602237	100002	TQBR	GAZP	213.6500000000	100	0.00	0.00	21365.00
003422602238	100002	TQBR	MRKC	0.3700000000	250000	0.00	0.00	92500.00
003422602239	100002	TQBR	MRKC	0.3700000000	800000	0.00	0.00	296000.00
003422602240	100002	TQBR	GAZP	213.7600000000	920	0.00	0.00	196659.20
003422602241	100002	TQBR	GAZP	213.7800000000	80	0.00	0.00	17102.40
003422602242	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602243	100002	TQBR	SBER	277.2900000000	2000	0.00	0.00	554580.00
003422602244	100002	TQBR	VTBR	0.0381750000	900000	0.00	0.00	34357.50
003422602245	100002	TQBR	LSRG	862.6000000000	1	0.00	0.00	862.60
003422602246	100002	TQBR	LKOH	5167.5000000000	8	0.00	0.00	41340.00
003422602247	100002	TQBR	VTBR	0.0381750000	400000	0.00	0.00	15270.00
003422602248	100002	TQBR	SIBN	328.1000000000	180	0.00	0.00	59058.00
003422602249	100002	TQBR	SIBN	328.1500000000	70	0.00	0.00	22970.50
003422602250	100002	TQBR	POLY	1692.4000000000	20	0.00	0.00	33848.00
003422602251	100002	TQBR	MRKZ	0.0515500000	10000	0.00	0.00	515.50
003422602252	100002	TQBR	LIFE	7.0450000000	200	0.00	0.00	1409.00
003422602253	100002	TQBR	ALRS	95.8200000000	20	0.00	0.00	1916.40
003422602254	100002	TQBR	MOEX	162.5400000000	40	0.00	0.00	6501.60
003422602255	100002	TQBR	GMKN	23474.0000000000	3	0.00	0.00	70422.00
003422602256	100002	TQBR	GMKN	23472.0000000000	14	0.00	0.00	328608.00
003422602257	100002	TQBR	GMKN	23474.0000000000	3	0.00	0.00	70422.00
003422602258	100002	TQBR	VTBR	0.0381750000	100000	0.00	0.00	3817.50
003422602259	100002	TQBR	GMKN	23470.0000000000	11	0.00	0.00	258170.00
003422602260	100002	TQBR	GMKN	23472.0000000000	3	0.00	0.00	70416.00
003422602261	100002	TQBR	GMKN	23468.0000000000	3	0.00	0.00	70404.00
003422602262	100002	TQBR	LKOH	5167.5000000000	1	0.00	0.00	5167.50
003422602263	100002	TQBR	SBER	277.2000000000	910	0.00	0.00	252252.00
003422602264	100002	TQBR	MAGN	52.8050000000	20	0.00	0.00	1056.10
003422602265	100002	TQBR	PLZL	15172.0000000000	1	0.00	0.00	15172.00
003422602266	100002	TQBR	MOEX	162.5400000000	500	0.00	0.00	81270.00
003422602267	100002	TQBR	MOEX	162.5400000000	30	0.00	0.00	4876.20
003422602268	100002	TQBR	OZON	3211.5000000000	10	0.00	0.00	32115.00
003422602269	100002	TQBR	OZON	3219.5000000000	10	0.00	0.00	32195.00
003422602270	100002	TQBR	OZON	3220.0000000000	176	0.00	0.00	566720.00
003422602271	100002	TQBR	OZON	3237.0000000000	4	0.00	0.00	12948.00
003422602272	100002	TQBR	OZON	3237.0000000000	2	0.00	0.00	6474.00
003422602273	100002	TQBR	OZON	3237.5000000000	20	0.00	0.00	64750.00
003422602274	100002	TQBR	OZON	3238.0000000000	8	0.00	0.00	25904.00
003422602275	100002	TQBR	MOEX	162.5400000000	200	0.00	0.00	32508.00
003422602276	100002	TQBR	MOEX	162.5400000000	230	0.00	0.00	37384.20
003422602277	100002	TQBR	MOEX	162.5300000000	20	0.00	0.00	3250.60
003422602278	100002	TQIF	RU000A101NK4	2120.0000000000	1	0.00	0.00	2120.00
003422602279	100002	TQBR	AFLT	71.0000000000	200	0.00	0.00	14200.00
003422602280	100002	TQBR	AFLT	71.0000000000	300	0.00	0.00	21300.00
003422602281	100002	TQBR	LNTA	246.9000000000	2	0.00	0.00	493.80
003422602282	100002	TQBR	LNTA	246.7000000000	10	0.00	0.00	2467.00
003422602283	100002	TQBR	LNTA	246.1000000000	19	0.00	0.00	4675.90
003422602284	100002	TQBR	LNTA	246.0000000000	1	0.00	0.00	246.00
003422602285	100002	TQBR	LNTA	246.0000000000	13	0.00	0.00	3198.00
003422602286	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602287	100002	TQBR	SBER	277.1800000000	50	0.00	0.00	13859.00
003422602288	100002	TQBR	SBER	277.1800000000	10	0.00	0.00	2771.80
003422602289	100002	TQBR	SBER	277.2000000000	500	0.00	0.00	138600.00
003422602290	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602291	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602292	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602293	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602294	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602295	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602296	100002	TQBR	SBER	277.2000000000	500	0.00	0.00	138600.00
003422602297	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602298	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602299	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602300	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602301	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602302	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602303	100002	TQBR	MTLR	63.4200000000	149	0.00	0.00	9449.58
003422602304	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602305	100002	TQBR	SBER	277.2000000000	500	0.00	0.00	138600.00
003422602306	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602307	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602308	100002	TQBR	SBER	277.2000000000	500	0.00	0.00	138600.00
003422602309	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602310	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602311	100002	TQBR	SBER	277.2300000000	10	0.00	0.00	2772.30
003422602312	100002	TQTF	VTBH	782.5000000000	29	0.00	0.00	22692.50
003422602313	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602314	100002	TQBR	SBER	277.2000000000	500	0.00	0.00	138600.00
003422602315	100002	TQBR	SBER	277.2100000000	500	0.00	0.00	138605.00
003422602316	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602317	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602318	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602319	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602320	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602321	100002	TQBR	SBER	277.1900000000	500	0.00	0.00	138595.00
003422602322	100002	TQBR	SFIN	505.6000000000	30	0.00	0.00	15168.00
